Name,ID,Weight
Ryan Rollins,1631157,2
Rollie Seltz,78112,1
Keith Booth,1522,2
Jalen Rose,147,13
Toney Douglas,201962,8
Gerald Brown,1871,1
Stromile Swift,2031,9
Jaden McDaniels,1630183,4
Jaylen Hoard,1629658,3
Bill Bradley,76233,10
Leroy Ellis,76663,14
Jim Luisi,77422,1
Mitch Richmond,782,14
Larry Micheaux,77588,2
Cameron Oliver,1628419,2
Dave Twardzik,78387,4
Bob Hubbard,77072,2
Stacey Augmon,278,15
Eric McWilliams,77567,1
Alonzo Mourning,297,15
Dick Triptow,78368,2
Jerry Chambers,76376,4
Sleepy Floyd,76726,13
Warren Perkins,77834,2
Diamon Simpson,202067,0
Virgil Vaughn,78411,1
Jeff Ruland,78041,8
Jack Haley,917,9
Ayo Dosunmu,1630245,3
Francisco Elson,1922,9
Richard Hamilton,1888,14
Jaylen Adams,1629121,2
Dorell Wright,2748,11
Bill Laimbeer,100263,14
James Michael McAdoo,203949,4
Derrick Brown,201974,3
John Williams,78554,8
Eddie Basden,101188,1
Jack Givens,76819,2
Cleo Hill,77025,1
Larue Martin,77475,4
Al Eberhard,76634,4
Marlon Redmond,77926,2
Flip Murray,2436,8
Price Brookfield,76264,2
Soumaila Samake,2066,2
Maciej Lampe,2573,3
Mike Gale,76771,6
Tom Piotrowski,77863,1
Garth Joseph,2123,1
Marty Byrnes,76321,4
Tyus Jones,1626145,9
Don Reid,690,8
Julyan Stone,202933,4
Anthony Taylor,78295,1
Marques Johnson,77160,11
Anthony Grundy,101219,1
Diamond Stone,1627754,1
Mike McGee,77530,9
Derrick Jones Jr.,1627884,8
Donald Ackerman,76008,1
Theo Pinson,1629033,5
Jamel Thomas,1975,2
Earl Cureton,940,12
Mel Counts,76458,12
Kevin Jones,203158,1
Morris Almond,201165,3
Robert Rose,78016,1
Johan Petro,101130,8
Bill Mlkvy,77619,1
Jim Walsh,78446,1
Sergey Karasev,203508,3
Jack Kerris,77249,4
Patrick Baldwin Jr.,1631116,2
Greg Whittington,204222,1
Matt Steigenga,1099,1
Kevin Ollie,1563,13
Connie Simmons,78153,10
Xavier Moon,1629875,2
Corey Beck,1133,3
Jim Paxson,77818,2
Kevin Huerter,1628989,6
Dean Wade,1629731,5
Jack Tingle,78344,2
Chance Comanche,1628435,1
John Tresvant,78651,9
Billy Thompson,1631,6
Reggie Smith,78201,2
Keita Bates-Diop,1628966,6
Neemias Queta,1629674,2
Paul Gordon,76835,1
Robert Nordmann,77727,4
Rodrick Rhodes,1518,3
Ron Shavlik,78128,2
Herb Scherer,78082,2
Cliff Levingston,77377,11
Othell Wilson,78578,2
Ernie Beck,76136,7
Trevon Scott,1630286,1
Rodrigue Beaubois,201958,4
Connie Dierking,76566,10
Donta Smith,2764,2
Terrel Harris,202227,2
John Douglas,76589,2
Charles Oakley,891,19
DeAndre Liggins,202732,5
A.J. Lawson,1630639,1
John Austin,76073,1
Goga Bitadze,1629048,5
Lance Stephenson,202362,10
Chris Singleton,202698,3
Robert Lock,77398,1
Dennis Scott,192,10
Kostas Papanikolaou,203123,2
Marv Winkler,78597,1
Jon Barry,468,14
John Havlicek,76970,16
Jeff Mullins,77662,12
John Henson,203089,8
Rumeal Robinson,716,6
Chinanu Onuaku,1627778,2
Matt Harpring,1723,11
Justus Thigpen,78313,2
Kelenna Azubuike,101235,5
Doug Edwards,346,3
Stanley Johnson,1626169,8
James Bouknight,1630547,2
Lindell Wigginton,1629623,3
Jim Brewer,76248,9
T.R. Dunn,76618,14
Gerald Madkins,1666,3
Glen Rice,203318,2
Norm Stewart,78256,1
Pete Maravich,77459,10
Tyrese Martin,1631213,1
Dave Wohl,78606,7
Milos Teodosic,1628462,2
Nate McMillan,203,12
Shaun Livingston,2733,14
Tyler Ennis,203898,4
Mike Davis,76531,4
Moochie Norris,983,9
Arinze Onuaku,202620,3
Aaron Gordon,203932,10
Kenny Anderson,72,14
Hank Biasatti,76161,1
Anthony Bennett,203461,4
John Kuester,77320,3
Bob Weiss,78485,12
Sylvester Gray,76862,1
Louis Orr,77770,8
Greg Smith,78190,8
Solomon Hill,203524,9
Ralph Hamilton,76927,1
Lowes Moore,77635,3
Joakim Noah,201149,13
Jeffrey Crompton,76474,5
Patrick Patterson,202335,11
Steve Alford,76024,4
Ronnie Brewer,200758,8
Will Solomon,2226,2
Chris Kaman,2549,13
John Pilch,77859,1
Justin Champagnie,1630551,2
Xavier McDaniel,1365,12
Aaron Miles,101223,1
Ira Terrell,78305,2
Vladimir Stepania,1735,6
Keith Tower,700,4
Malachi Richardson,1627781,3
Al Wood,78610,6
Buddy Boeheim,1631205,1
Ed Stanczak,78240,2
Sekou Doumbouya,1629635,3
Grady O'Malley,77766,1
Rickey Green,76874,14
Whitey Skoog,78169,6
Adrian Griffin,1559,9
James Scott,1109,1
Isaiah Canaan,203477,6
Arthur Williams,78539,7
Cory Blackwell,76177,1
Jerami Grant,203924,10
Sam Perkins,64,17
Mindaugas Kuzminskas,1627851,2
Maurice Evans,2230,9
Terry Taylor,1630678,3
Evan Turner,202323,10
Phil Bond,76198,1
Dave Cowens,76462,11
Jonathan Kuminga,1630228,3
Ben Hansbrough,203162,1
Paul Mokeski,77623,12
Shabazz Muhammad,203498,5
Gerald Paddio,77789,3
Reggie King,77273,6
Kris Dunn,1627739,8
Damon Stoudamire,757,13
Sedric Toney,78352,5
Tremaine Fowlkes,1762,4
Mfiondu Kabengele,1629662,3
Miles Bridges,1628970,5
Costic Borsavage,76209,1
Kaiser Gates,1629232,1
Mike Sojourner,78217,3
Jerry Lucas,77418,11
J.J. Barea,200826,14
Jim Zoet,78647,1
Dick Holub,77048,1
Trevor Ariza,2772,18
Bob Dille,76570,1
Tim Bassett,76120,4
Dick Hemric,76989,2
Keith Lee,77361,3
Freddie Scolari,78094,9
Audie Norris,77731,3
Norman Glick,76823,1
Patrick Christopher,203565,1
Tod Murphy,77674,5
Joey Hassett,76966,6
Mike Wilson,78581,3
Robert Sacre,203135,4
Bobby Phills,184,9
Darwin Cook,76435,8
Solomon Alabi,202374,2
Alex Scales,2637,1
Obinna Ekezie,1918,4
John Arthurs,76065,1
Charles Jenkins,202724,2
Richard Jefferson,2210,17
Don Adams,76012,7
Colin Castleton,1630658,1
Luka Doncic,1629029,6
Chuck Cooper,76442,6
Nick Richards,1630208,4
Chris Copeland,203142,4
Bob Miller,77603,1
Scott Haffner,76911,2
Lucas Nogueira,203512,4
Andy O'Donnell,77746,1
Don Grate,76854,1
Jack Sikma,78149,14
Steve Kuberski,77316,9
Nerlens Noel,203457,9
Ruben Nembhard,1129,1
Charles Whitney,78519,2
Ricky Berry,76157,1
Stephen Curry,201939,15
Jimmy Darden,76507,1
Paul Davis,200781,4
Wayne Yates,78630,1
Nick Jones,77195,3
Tom Stith,78260,1
Keith Bogans,2586,11
Mark Radford,77896,2
Wallace Bryant,76291,3
Ndudi Ebi,2569,2
Paul Pressey,77879,11
Javonte Green,1629750,4
Slater Martin,77480,11
Sean Singletary,201606,1
Corny Thompson,78325,1
Jason Williams,1715,12
Zoran Dragic,204054,1
Terrence Rencher,720,1
Jordan Bell,1628395,5
Miroslav Raduljica,203545,2
Marreese Speights,201578,10
Perry Moss,77654,2
Charlie Hardnett,76946,3
Will Barton,203115,11
Norris Coleman,76415,1
Taylor Griffin,201981,1
Udonis Haslem,2617,20
Dexter Pittman,202354,4
Manu Ginobili,1938,16
Richard Anderson,76045,6
Trajan Langdon,1892,3
Scotty Hopson,203816,3
Reggie Jackson,202704,13
Sergei Monia,2752,1
George Mikan,600012,7
Ivica Zubac,1627826,8
Jabari Parker,203953,8
Elijah Bryant,1629091,1
John Laskowski,77341,2
Derrick Gervin,76803,2
Nassir Little,1629642,5
Cassius Stanley,1630199,2
Alonzo Bradley,76229,3
Ken Charles,76383,5
Bo Erias,76679,1
Kevin Stacom,78237,6
Troy Hudson,1607,11
Kyle Macy,77438,7
Caleb Swanigan,1628403,3
Damir Markota,200806,1
Michael Cage,262,15
Rex Walters,777,7
Geoff Huston,77087,8
Al Tucker,78372,4
Shammond Williams,1742,7
Jeremiah Robinson-Earl,1630526,3
Rick Robey,77984,8
Miles Norris,1641936,0
Bob Faught,76696,1
Vernon Carey Jr.,1630176,3
Justin Harper,202712,3
Baron Davis,1884,13
Stacey Arceneaux,76053,1
Andreas Glyniadakis,2601,1
Craig Brackins,202342,2
Vit Krejci,1630249,2
John Clemens,76403,11
Perry Jones III,203103,3
Bo Outlaw,448,15
Jerry Harkness,76950,1
Elmo Morgenthaler,77642,2
Justin Patton,1628383,4
Noble Jorgensen,77212,5
JJ Hickson,201581,8
Herm Gilliam,76815,8
Chuck Nevitt,77707,9
Cedric Henderson,1538,5
Clyde Lee,77357,10
Deng Gai,101184,1
Mike Williams,78558,1
Chase Budinger,201978,7
Alex Kirk,203945,1
Archie Dees,76546,4
Al Jefferson,2744,14
Dillon Brooks,1628415,7
Allan Ray,200810,1
Tom Meschery,77584,10
Gino Sovran,78221,1
Bob Christian,76395,4
Tarik Phillip,1629341,0
Keith Erickson,76680,12
Trey Murphy III,1630530,2
Andrae Patterson,1754,2
Linton Townes,78364,3
Greg Hyder,77091,1
Matt Geiger,761,10
Sidy Cissoko,1631321,0
William Kennedy,77245,1
Trey Burke,203504,9
Al Guokas,76907,1
Mike Mitchell,77615,10
Alando Tucker,201169,3
Larry Costello,76454,12
Rodney White,2206,4
James White,200778,3
Ryan Hollins,200797,10
Jimmy Darrow,76511,1
Joe Crispin,2343,1
C.J. Wilcox,203912,3
Micheal Williams,52,10
Elmer Behnke,76141,1
Stephane Lasme,201186,1
Joe Kopicki,77300,3
Paul Graham,76842,3
Francis O'Grady,77750,3
Mamadi Diakite,1629603,3
Dominic Pressley,77880,1
Tony Brown,76268,7
Mo Williams,2590,13
Keith Edmonson,76638,2
Stan Stutz,78276,3
Earl Jones,77183,2
Toni Kukoc,389,13
Alan Henderson,673,12
Ronald Martin,77479,1
Fred Hilton,77029,2
Bill Curley,223,5
Cedric Lewis,736,1
Ron Baker,1627758,3
Stephen Thompson,78333,1
Will Conroy,101215,3
Jeff Taylor,78299,2
Travis Mays,77496,3
Montrezl Harrell,1626149,8
Scottie Barnes,1630567,3
Jim Browne,76287,2
Thurl Bailey,1847,12
Chris Duhon,2768,9
Cedric Ball,76090,1
Darren Collison,201954,11
Jim McIlvaine,29,7
Willie Williams,78574,1
Gerald Henderson,76993,13
Bob Naber,77681,1
Paul Grant,1514,2
Howie Shannon,78124,2
Ricky Grace,76839,1
Trey McKinney-Jones,203590,1
Austin Rivers,203085,11
Andre Wakefield,78431,2
Bob Santini,78061,1
Earl Lloyd,77394,9
Chris Taft,101147,1
Scottie Pippen,937,17
Marcus Morris Sr.,202694,13
Shamorie Ponds,1629044,1
Jeff Foster,1902,13
Harry Donovan,76585,1
Billy McKinney,77547,7
Andre Barrett,2857,4
Ray Tolbert,78348,5
Fred Carter,76356,8
Devon Hall,1628985,1
Bill Fenley,76706,1
Worthy Patterson,77814,1
Admiral Schofield,1629678,4
Tom Boswell,76213,6
Jamal Sampson,2441,5
Jay Edwards,76643,1
Don Lofgran,77402,4
Isaiah Hicks,1628439,2
Bob Hopkins,77052,4
Brian Grant,258,12
Ralph Wells,78489,1
Jerry Sloan,78173,11
Diante Garrett,203197,2
Mitchell Wiggins,78523,6
Quintin Dailey,76497,10
Shabazz Napier,203894,6
Mouhamed Sene,200754,3
Bob Allen,76028,1
Landry Shamet,1629013,6
Eric Bledsoe,202339,12
George Blaney,76182,1
Tony Delk,960,10
Russell Cross,76478,1
Jeff Green,201145,16
John Rudd,78036,1
Martell Webster,101110,10
Buck Williams,433,17
Jackie Moreland,77639,5
Kelly Olynyk,203482,11
Jim Washington,78466,11
Maxwell Lewis,1641721,1
David Greenwood,76881,12
John Palmer,77793,3
Jarvis Hayes,2553,7
Will Frazier,76751,1
Bob Peterson,77843,3
Dick Bunt,76301,1
Tony Bobbitt,2800,1
Jake Layman,1627774,6
"Ted, Hound Dog McClain",77510,3
Cal Ramsey,77906,2
Kareem Rush,2416,7
Desmond Mason,2046,10
Johnathan Williams,1629140,2
James Blackwell,1806,1
Mark Crow,76481,1
Jeff Nordgaard,999,1
Cory Jefferson,203928,2
Mike Taylor,201446,1
Billy Knight,77290,9
JD Davison,1631120,1
Steve Green,76878,3
Keith Owens,77785,1
Alex Groza,76897,2
Stan Washington,78470,1
Andrew Bogut,101106,14
Dick Rosenthal,78020,2
Julian Wright,201153,4
Dikembe Mutombo,87,18
Jalen Green,1630224,3
Grant Long,3,15
Jeff McInnis,976,11
Malik Newman,1629005,2
Wayne Turner,1943,1
Joel Bolomboy,1627762,2
Johnny McCarthy,77506,6
Tom Thacker,78309,4
Ruben Patterson,1739,10
Larry Johnson,77156,1
Don Buse,76317,9
Rashad Vaughn,1626173,3
Gary Phillips,77855,5
Jim Fox,76747,10
Darko Milicic,2545,10
Tyler Herro,1629639,5
Morris Peterson,2050,11
Junior Bridgeman,76252,12
Drew Gooden,2400,14
Wally Rank,77910,1
John Mahnken,77443,7
Isaiah Wong,1631209,0
Vinny Del Negro,219,12
Bill Hewitt,77013,6
Craig Shelton,78132,2
Walker Russell,201041,1
Adonal Foyle,1502,12
Ed Nealy,77697,10
Garfield Heard,76985,11
Ish Smith,202397,14
DeMar DeRozan,201942,15
Wenyen Gabriel,1629117,4
Bill Downey,76593,1
Keith Benson,202728,1
Richard Atha,76069,2
Willie Warren,202378,1
Oshae Brissett,1629052,5
Chris Herren,1914,2
Freddie Gillespie,1630273,2
Derrick Williams,202682,7
Brad Daugherty,921,8
David Cooke,76439,1
Viacheslav Kravtsov,203139,2
Chris Babb,203569,1
Clint Wager,78427,1
Terrence Jones,203093,6
Wilbert Kautz,77228,1
Jack Parr,77802,1
Killian Tillie,1629681,2
Alize Johnson,1628993,5
Howie Carl,76340,1
Malcolm Thomas,202952,4
Greg Jackson,77101,1
JaMychal Green,203210,9
Jack McMahon,77551,8
Wade Baldwin IV,1627735,3
Essie Hollis,77044,1
Josh Magette,203705,2
Clyde Lovellette,77414,11
Gene Rhodes,77947,1
Ray Ellefson,76655,2
Jannero Pargo,2457,11
John Schweitz,78093,2
Ed Leede,77366,2
Samuel Williams,78569,4
Mike Novak,77736,3
Georgi Glouchkov,76824,1
Purvis Short,78139,12
Kelvin Cato,1509,10
Michael Kidd-Gilchrist,203077,8
Terry Dischinger,76577,9
Ha Ha,2775,2
Elgin Baylor,76127,14
James Johnson,201949,14
Elie Okobo,1629059,2
Ade Murkey,1630278,1
Kemba Walker,202689,12
Chuck Connors,76432,2
John Drew,76598,11
Jarron Collins,2260,10
Malcolm Lee,202723,3
Jesse Arnelle,76062,1
John Jenkins,203098,6
George Karl,77223,2
Bison Dele,183,8
Steve Lingenfelter,77389,2
Bob Wilson,78586,1
Ronnie Murphy,77673,1
Tony Harris,76961,3
Stan Patrick,77809,1
Cody Martin,1628998,4
Jack Toomay,78355,3
Torraye Braggs,1765,2
Dave Zeller,78640,1
Kobi Simmons,1628424,3
Yakhouba Diawara,200821,4
Jalen Lecque,1629665,2
Hamidou Diallo,1628977,5
Craig Porter,1641854,1
Marcus Brown,992,2
Michael Smith,63,7
James Young,203923,4
Brandin Knight,2688,1
Otis Birdsong,76170,12
Matt Costello,1627856,1
Monti Davis,76520,1
Ray Wertis,78494,2
Mike Green,76873,4
John Lambert,77331,7
Jack Molinas,77624,1
Phil Hankinson,76936,2
Marco Belinelli,201158,13
Clinton Smith,78181,2
Duje Dukan,1626251,1
Cliff Anderson,76035,3
Ratko Varda,2237,1
Shelden Williams,200749,6
Wesley Cox,76465,2
Derrick Favors,202324,12
Desmond Penigar,2667,1
Greg Sutton,357,3
Joe Crawford,201621,1
Mark Davis,707,5
Roland Taylor,78302,1
Felipe Lopez,1732,4
Alex Stepheson,1627293,1
Rondae Hollis-Jefferson,1626178,6
Kessler Edwards,1630556,3
Mickell Gladness,202148,1
Bob Duffy,76609,1
Coby White,1629632,5
Wayman Britt,76259,1
Tom Workman,78617,3
Troy Williams,1627786,3
Yinka Dare,212,4
Everette Stephens,78247,2
Harold Ellis,1677,3
Fred LaCour,77327,3
Morlon Wiley,78528,7
Tim Kempton,1118,8
Bennedict Mathurin,1631097,2
Bob Greacen,76865,2
Matt Othick,77777,1
Scott Wedman,78482,13
Mark Blount,1548,9
Adrian Smith,78178,10
Walt Davis,76536,5
Devin Harris,2734,15
Georgios Kalaitzakis,1630686,1
Dave Bing,76166,12
Marcus Smart,203935,10
Steve Hamer,984,1
Gary Trent Jr.,1629018,6
Cole Aldrich,202332,8
Ray Blume,76189,1
Dillard Crocker,76473,4
Raul Lopez,2221,2
Chad Kinch,77262,1
Michael Smith,78197,3
Robert Werdann,438,3
Bruce Hale,76920,3
Andre Moore,77632,1
Nate Wolters,203489,3
Miles McBride,1630540,3
Reece Gaines,2558,3
Roger Phegley,77848,6
Roger Powell,101232,1
Bryce Drew,1724,6
David Thirdkill,78314,5
David Stockton,204065,2
Jerry Stackhouse,711,18
Xavier Silas,202918,2
Joe Wolf,341,11
Alondes Williams,1631214,1
Barry Stevens,78251,1
Alfonzo McKinnie,1628035,5
Jeff Hornacek,204,14
Ante Zizic,1627790,3
Voise Winters,78601,1
Kenny Wooten,1629624,0
Norman Powell,1626181,9
Josh Huestis,203962,3
Rik Smits,22,12
Ralph Beard,76131,2
Zabian Dowdell,202220,1
Lionel Chalmers,2763,1
Walter Devlin,76561,3
Tim Quarterman,1627817,2
Gail Goodrich,76832,14
Dyron Nix,77720,1
Larry Hennessy,76998,1
Gary Leonard,77370,3
Otto Schnellbacher,78085,1
Tom Hawkins,76977,10
George Munroe,77665,2
Tony Windis,78590,1
Kyle O'Quinn,203124,8
Lee Mayberry,195,7
Rich Kelley,77235,11
Ken Austin,76074,1
Alan Williams,1626210,4
Tim Hardaway,896,13
Scott Padgett,1909,8
Devin Ebanks,202365,3
Richard Manning,316,2
Cole Swider,1631306,2
Darren Tillis,78343,2
Lonnie Eggleston,76648,1
Kostas Antetokounmpo,1628961,3
Jordan Poole,1629673,5
Blair Rasmussen,78656,8
Davon Reed,1628432,4
Mike Hall,200837,1
Mouhamed Gueye,1631243,1
Jim Loscutoff,77409,9
Daniel Ewing,101137,2
Jared Dudley,201162,14
Ken Rohloff,78011,1
Brandon Miller,1641706,1
Phil Walker,78441,1
Jalen Jones,1627883,2
Jared Butler,1630215,3
Allen Iverson,947,14
Ray Spalding,1629034,2
John Morton,1972,3
Jordan Adams,203919,2
Dyson Daniels,1630700,2
Etdrick Bohannon,1564,4
Johnny Simmons,78154,1
Wendell Moore Jr.,1631111,1
Clinton Wheeler,78504,2
Ike Austin,1134,9
Scott Skiles,101,10
David Andersen,2431,2
Santi Aldama,1630583,3
Bill Ebben,76633,1
Craig Raymond,77921,1
Dan Langhi,2061,4
Dewan Hernandez,1629608,1
Gary Brokaw,76263,4
Chris Boucher,1628449,7
Johnny High,77022,4
Adam Keefe,228,9
K.C. Jones,77188,9
George Zidek,678,3
Fernando Martin,77472,1
Vinnie Johnson,77167,13
Fred Hoiberg,697,10
Dick McGuire,77537,11
Zhou Qi,1627753,2
Bob Gantt,76776,1
Charlie Pittman,77864,4
Jason Kapono,2574,9
Gerry Calabrese,76326,2
Malik Allen,2124,10
Greivis Vasquez,202349,7
Amir Coffey,1629599,5
Marion Cluggish,76408,1
Jeremy Tyler,202719,3
RJ Nembhard Jr.,1630612,1
Joao Vianna,78416,1
Evric Gray,1026,1
Derrick Rose,201565,15
T.J. Leaf,1628388,4
Ed Kalafat,77219,3
Lawrence Roberts,101160,2
Bernard James,203108,3
Frank Russell,78046,1
Mike Morrison,77649,1
Tony Battie,1499,14
Antoine Carr,156,16
Anthony Johnson,1533,13
Josh Jackson,1628367,5
Bruce Seals,78103,3
Deonte Burton,1629126,3
Jonas Jerebko,201973,9
Ray Lumpp,77425,5
Jack Turner,78380,1
Eric Murdock,785,9
Chris Mihm,2036,8
Kira Lewis Jr.,1630184,4
Bo Ellis,76664,3
Maurice Carter,2466,1
Sean Colson,2173,1
Red Rocha,77999,9
Jerry Fleishman,76721,5
John Lucas III,101249,8
Chris McNealy,77560,3
Buck Johnson,77130,7
Ed Sadowski,78050,4
James Worthy,1460,12
Duane Cooper,1030,2
Jerryd Bayless,201573,11
Jan Van Breda Kolff,78400,7
E.J. Liddell,1630604,1
James Posey,1899,12
Haywoode Workman,906,8
Jeff Ayres,201965,6
Andre Dawkins,203958,1
Duncan Robinson,1629130,6
Jonathan Isaac,1628371,5
George Senesky,78115,8
Charles O'Bannon,1525,2
Dee Gibson,76808,1
Keljin Blevins,1629833,2
Don Williams,78545,1
Donald Royal,140,8
Smush Parker,2470,5
Tom Riker,77960,3
A.J. English,76672,2
Ignas Brazdeikis,1629649,3
Zeke Nnaji,1630192,4
Fred Boyd,76222,6
Eddie Miller,77599,2
PJ Dozier,1628408,6
Ron Valentine,78396,1
Abdul Jeelani,77126,2
Bill Melchionni,77576,2
Jackie Butler,2866,3
Henry Turner,78379,2
Cuttino Mobley,1749,11
George Pearcy,77825,1
Sid Catlett,76367,1
Lonnie Walker IV,1629022,6
Ray Allen,951,18
Grant Riller,1630203,1
Rajon Rondo,200765,16
Mark Alarie,76019,5
Adonis Thomas,203519,1
Jeff Webster,1067,1
Jim Ware,78457,2
Anthony Black,1641710,1
Carl Kilpatrick,77258,1
Johnny Rogers,78007,2
Nick Fazekas,201174,1
Joey Graham,101121,6
Jon Koncak,402,11
Jeff Malone,117,13
Dominique Wilkins,1122,15
Rory White,78512,5
Chucky Atkins,1088,11
Nikola Jovic,1631107,2
Gene Shue,78142,10
Nate Huffman,1572,1
Matt Ryan,1630346,3
Mark Randall,1821,4
Harvey Marlatt,77464,3
Craig Hodges,77034,10
Harold Brown,76275,1
Billy Reid,77937,1
Craig Dykema,76625,1
Roger Mason Jr.,2427,10
Cade Cunningham,1630595,3
RJ Hunter,1626154,4
Corky Calhoun,76330,8
Sasha Pavlovic,2562,10
Slava Medvedenko,2098,7
Dave Popson,77872,3
Jim Fritsche,76760,2
Damian Jones,1627745,8
Donny Marshall,681,5
Norm Swanson,78284,1
Jim Johnstone,77171,1
Phil Jackson,77106,12
Briante Weber,1627362,3
Tarik Black,204028,4
Ben Simmons,1627732,6
Mal McMullan,77556,2
Bill Tosheff,78359,3
Deividas Sirvydis,1629686,2
George King,1628994,2
Danny Finn,76717,3
Jerome Dyson,202406,1
Randy Holcomb,2450,1
Jaylen Nowell,1629669,4
Dedric Willoughby,2000,1
D.J. Kennedy,202810,1
Lionel Hollins,77043,10
Stan Love,77413,4
Brad Lohaus,38,11
Gerald Henderson,201945,8
Gary Neal,202390,7
Vassilis Spanoulis,2779,1
Jim Baechtold,76081,5
Steve Sheppard,78135,2
Tariq Abdul-Wahad,1505,6
Alex Fudge,1641788,1
Tom Gola,76828,10
Jaime Jaquez Jr.,1631170,1
Rob Williams,78565,2
Howard Nathan,77690,1
John W. Hazen,76982,1
Tim Breaux,160,3
Doug Smith,475,5
Ben Schadler,78070,1
Robert Whaley,101156,1
Bobby Lewis,77385,4
Andrew Nicholson,203094,5
Randy Woods,1010,4
Floyd Volker,78420,1
Ben Sheppard,1641767,1
Feron Hunt,1630624,1
Steve Downing,76594,2
Alvin Robertson,926,10
Jonas Valanciunas,202685,12
Donte Grantham,1629055,1
Michael Ruffin,1913,9
Christian Wood,1626174,8
Mike Phelps,77852,3
Fred Foster,76740,8
Harold Johnson,77151,1
John Long,1381,14
Francis Mahoney,77444,2
Jack Hewson,77014,1
Audley Brindley,76255,1
Erick Barkley,2057,2
Clifford Ray,77917,10
Dick Duckett,76605,1
Jared Jeffries,2407,11
Vernon Maxwell,137,13
Willie Reed,203186,3
Jamaal Wilkes,78532,12
Mckinley Singleton,78162,1
Howard Komives,77297,10
Joe Chealey,1629147,2
Jonathan Kerner,1801,1
Melvin Sanders,2684,1
Greg Monroe,202328,10
Chimezie Metu,1629002,6
Eddie Robinson,1944,5
Mark Hendrickson,971,4
Ron Crevier,76469,1
Ken Norman,80,10
Jalen Harris,1630223,1
Andrea Bargnani,200745,10
Gal Mekel,203539,2
Jeff Webb,78477,2
Eddie Owens,77782,1
Darrell Griffith,76890,10
Noah Clowney,1641730,0
Walt Kirk,77278,3
Ron Rowan,78027,1
Al Thornton,201154,4
Rodney Monroe,77628,1
Avery Johnson,422,16
Reggie Bullock Jr.,203493,11
George Johnson,77147,3
Reggie Hanson,1682,1
Paul McCracken,77517,3
AJ Hammons,1627773,1
Roshown McLeod,1728,3
Isiah Thomas,78318,13
Rod Freeman,76756,1
Geoff Petrie,77844,6
Mickael Pietrus,2554,10
Kelly Oubre Jr.,1626162,9
Jack Burmaster,76306,1
Bostjan Nachbar,2411,6
Ray Radziszewski,77901,1
Etan Thomas,2041,9
RJ Barrett,1629628,5
Carl Braun,76243,13
Antonio Blakeney,1628469,2
Conner Henry,77002,2
Sam Cassell,208,15
John Mandic,77452,2
Trayce Jackson-Davis,1631218,1
Randy Livingston,988,11
Dwight Powell,203939,10
Ryan Broekhoff,1629151,2
Adonis Jordan,1817,2
Andre Iguodala,2738,19
Russ Smith,203893,2
Chris Crawford,1544,7
Tom Sluby,78174,1
Oscar Tshiebwe,1631131,0
Kenny Green,76869,2
Ken Wilburn,78524,2
Jaren Jackson,1114,12
Patrick Ewing,121,17
Lorenzo Brown,203485,5
Tony Dumas,434,4
Yaroslav Korolev,101117,2
Kevin Durant,201142,16
Brian Rowsom,78031,3
Norm Grekin,76886,1
Dereck Lively II,1641726,1
Walter Palmer,77794,2
Johnny Warren,78461,5
Dusty Hannahs,1628605,2
Dean Garrett,1051,6
Patrick O'Bryant,200753,4
Trent Forrest,1630235,4
Detlef Schrempf,96,16
Brian Evans,967,3
Anfernee Simons,1629014,6
Raja Bell,1952,12
M.L. Carr,76351,9
Ron Feiereisel,76701,1
Tommy Patterson,77813,2
Melvin Frazier Jr.,1628982,3
Adam Mokoka,1629690,2
Kenny McIntosh,77540,4
Tracy Jackson,77110,3
Johnny Horan,77055,1
Don Boven,76214,3
Rasual Butler,2446,13
Milt Schoon,78089,2
Antonio Harvey,176,8
Kevin Henderson,76994,2
Paul Napolitano,77686,1
Ward Williams,78573,1
Scot Pollard,1513,11
Earl Shannon,78123,3
Stephen Bardo,76097,3
Ben Uzoh,202386,2
Eric Maynor,201953,5
Andrei Kirilenko,1905,13
Markieff Morris,202693,13
Kenny Gattison,930,9
Gene Conley,76428,6
Bob Doll,76582,4
Dennis Awtrey,76078,12
Jalen Slawson,1641771,1
Foots Walker,78436,10
Herb Williams,1006,18
Terrence Ross,203082,11
Greg Kelser,77239,6
Reggie Williams,199,10
Furkan Aldemir,203128,1
Randy Wittman,1456,9
Don Savage,78066,2
Calvin Murphy,77669,13
Reggie Jordan,674,6
Edgar Jones,77184,6
John Stroeder,78271,2
Eddie Jones,224,14
Howard Wright,78621,2
Chris McCray,200840,1
John Pritchard,77887,1
CJ Elleby,1629604,2
David Vanterpool,2128,1
Marko Guduric,1629741,1
Cam Thomas,1630560,3
Dan McClintock,2082,1
Ralph Polson,77868,1
Esteban Batista,101212,2
Greg Ostertag,731,11
Ben Moore,1628500,1
Clifford Robinson,361,18
Dave Corzine,76453,13
Skylar Mays,1630219,4
Eddy Curry,2201,11
Kareem Abdul-Jabbar,76003,20
Stanley Umude,1630649,2
Tony Snell,203503,9
Frank Kendrick,77242,1
Scott Brooks,418,10
Gene Guarilia,76900,4
Mark Minor,77612,1
Barry Kramer,77307,1
Chris Richard,201181,2
Herb White,78508,1
Michael Hawkins,1138,4
Jawann Oldham,77757,10
Brad Davis,76516,15
Marcus Vinicius,200790,2
Leon Benbow,76146,2
Marty Conlon,55,9
Spencer Dinwiddie,203915,10
