Name,ID,Weight
lebron james,2544,10.00
kobe bryant,977,8.42
kareem abdul-jabbar,76003,8.08
karl malone,252,8.02
dirk nowitzki,1717,8.02
shaquille o'neal,406,7.94
kevin durant,201142,7.89
kevin garnett,708,7.80
carmelo anthony,2546,7.65
chris paul,101108,7.58
tim duncan,1495,7.50
michael jordan,893,7.39
hakeem olajuwon,165,7.34
russell westbrook,201566,7.32
james harden,201935,7.19
paul pierce,1718,7.13
stephen curry,201939,7.10
dwyane wade,2548,6.87
wilt chamberlain,76375,6.84
allen iverson,947,6.68
patrick ewing,121,6.66
jason kidd,467,6.61
ray allen,951,6.60
charles barkley,787,6.59
robert parish,305,6.58
john stockton,304,6.43
anthony davis,203076,6.31
damian lillard,203081,6.30
reggie miller,397,6.18
dominique wilkins,1122,6.15
gary payton,56,6.13
steve nash,959,6.10
giannis antetokounmpo,203507,6.04
clyde drexler,17,6.01
scottie pippen,937,6.00
elvin hayes,76979,5.96
david robinson,764,5.94
larry bird,1449,5.93
oscar robertson,600015,5.90
jerry west,78497,5.80
elgin baylor,76127,5.63
magic johnson,77142,5.58
john havlicek,76970,5.55
kawhi leonard,202695,5.43
isiah thomas,78318,5.27
bob mcadoo,77498,5.21
moses malone,77449,4.96
bob pettit,77847,4.90
george gervin,76804,4.79
julius erving,76681,4.78
hal greer,76882,4.77
kevin mchale,1450,4.76
lenny wilkens,78530,4.73
nate archibald,76054,4.65
dolph schayes,78076,4.63
vince carter,1713,4.59
nate thurmond,600001,4.59
dave bing,76166,4.49
james worthy,1460,4.49
bill russell,78049,4.49
pete maravich,77459,4.48
walt frazier,76750,4.46
rick barry,600013,4.44
bob cousy,600003,4.40
earl monroe,600006,4.35
dave cowens,76462,4.27
dennis rodman,23,4.01
jerry lucas,77418,4.01
wes unseld,78392,4.00
dave debusschere,76545,3.91
pau gasol,2200,3.91
paul arizin,76056,3.88
dwight howard,2730,3.87
billy cunningham,76487,3.83
sam jones,77196,3.79
jamal crawford,2037,3.76
kyle lowry,200768,3.71
willis reed,77929,3.70
demar derozan,201942,3.67
grant hill,255,3.65
kyrie irving,202681,3.65
bill walton,78450,3.64
lamarcus aldridge,200746,3.64
tony parker,2225,3.61
chris webber,185,3.57
joe johnson,2207,3.53
kevin willis,788,3.51
jason terry,1891,3.49
mike conley,201144,3.48
zach randolph,2216,3.48
rudy gay,200752,3.48
kevin love,201567,3.47
paul george,202331,3.47
bill sharman,78126,3.45
elton brand,1882,3.44
andre iguodala,2738,3.44
al horford,201143,3.42
brook lopez,201572,3.40
jrue holiday,201950,3.37
tracy mcgrady,1503,3.34
antawn jamison,1712,3.33
juwan howard,436,3.30
jerry stackhouse,711,3.29
adrian dantley,76504,3.29
clifford robinson,361,3.28
eric gordon,201569,3.27
terry cummings,187,3.26
jermaine o'neal,979,3.24
shawn marion,1890,3.24
chauncey billups,1497,3.21
alex english,76673,3.18
andre miller,1889,3.18
joel embiid,203954,3.17
bradley beal,203078,3.17
metta world peace,1897,3.16
lou williams,101150,3.14
chris mullin,904,3.14
derrick rose,201565,3.13
jimmy butler,202710,3.13
paul millsap,200794,3.12
rod strickland,393,3.11
tyson chandler,2199,3.11
trevor ariza,2772,3.09
thaddeus young,201152,3.09
chris bosh,2547,3.06
mitch richmond,782,3.05
charles oakley,891,3.05
blake griffin,201933,3.04
nikola vucevic,202696,3.03
rasheed wallace,739,3.02
dikembe mutombo,87,3.02
alonzo mourning,297,3.00
amar'e stoudemire,2405,3.00
luka doncic,1629029,3.00
rajon rondo,200765,2.99
richard jefferson,2210,2.97
otis thorpe,901,2.97
manu ginobili,1938,2.97
marcus camby,948,2.97
bernard king,77264,2.97
james edwards,229,2.96
nikola jokic,203999,2.95
karl-anthony towns,1626157,2.95
sam cassell,208,2.95
dale ellis,107,2.94
rashard lewis,1740,2.94
tom chambers,1472,2.94
john wall,202322,2.92
bob lanier,600005,2.92
devin booker,1626164,2.92
eddie johnson,698,2.91
buck williams,433,2.91
stephon marbury,950,2.91
terry porter,345,2.91
demarcus cousins,202326,2.90
nene,2403,2.89
michael finley,714,2.88
al jefferson,2744,2.87
derrick coleman,934,2.86
walter davis,1453,2.86
goran dragic,201609,2.86
glen rice,779,2.85
gordon hayward,202330,2.85
baron davis,1884,2.85
mark jackson,349,2.85
kemba walker,202689,2.85
horace grant,270,2.84
nicolas batum,201587,2.84
luol deng,2736,2.83
david west,2561,2.83
jeff green,201145,2.83
vlade divac,124,2.83
derek harper,157,2.82
richard hamilton,1888,2.80
detlef schrempf,96,2.80
latrell sprewell,84,2.80
sam perkins,64,2.79
derek fisher,965,2.78
tobias harris,202699,2.78
carlos boozer,2430,2.78
al harrington,1733,2.78
ron harper,166,2.77
lamar odom,1885,2.76
mike miller,2034,2.75
jr smith,2747,2.75
tim hardaway,896,2.75
kurt thomas,703,2.75
kyle korver,2594,2.74
monta ellis,101145,2.74
deandre jordan,201599,2.74
danilo gallinari,201568,2.74
deron williams,101114,2.73
mike bibby,1710,2.71
herb williams,1006,2.71
cj mccollum,203468,2.71
marc gasol,201188,2.71
trae young,1629027,2.70
corey maggette,1894,2.69
zach lavine,203897,2.69
shawn kemp,431,2.68
eddie jones,224,2.68
jack sikma,78149,2.67
jason richardson,2202,2.66
antonio mcdyess,686,2.66
larry nance,77685,2.66
khris middleton,203114,2.65
reggie theus,78310,2.65
klay thompson,202691,2.65
josh smith,2746,2.64
walt bellamy,76144,2.64
donovan mitchell,1628378,2.64
antoine walker,952,2.64
mark aguirre,76016,2.64
caron butler,2406,2.64
danny manning,330,2.63
ricky pierce,894,2.63
kendall gill,383,2.63
jerome kersey,760,2.62
kenyon martin,2030,2.60
george hill,201588,2.60
devin harris,2734,2.59
joe dumars,247,2.59
jj redick,200755,2.59
joe smith,693,2.59
jeff hornacek,204,2.59
gilbert arenas,2240,2.58
anfernee hardaway,358,2.58
serge ibaka,201586,2.58
kevin johnson,134,2.57
stephen jackson,1536,2.57
andre drummond,203083,2.56
shareef abdur-rahim,949,2.55
mike dunleavy,2399,2.55
peja stojakovic,978,2.53
glenn robinson,299,2.53
world free,76753,2.53
marvin williams,101107,2.53
jayson tatum,1628369,2.53
jim jackson,754,2.53
george mikan,600012,2.53
jameer nelson,2749,2.52
julius randle,203944,2.51
eric bledsoe,202339,2.51
steven smith,120,2.50
javale mcgee,201580,2.50
gail goodrich,76832,2.50
robin lopez,201577,2.49
kevin martin,2755,2.49
dell curry,209,2.49
jonas valanciunas,202685,2.49
raymond felton,101109,2.49
andrew wiggins,203952,2.49
nick van exel,89,2.49
jamal mashburn,469,2.49
reggie jackson,202704,2.48
jeff malone,117,2.48
mookie blaylock,302,2.48
donyell marshall,923,2.47
lindsey hunter,283,2.47
nazr mohammed,1737,2.46
hedo turkoglu,2045,2.46
rolando blackman,76176,2.46
dennis johnson,77141,2.46
kenny anderson,72,2.46
maurice cheeks,76385,2.46
lou hudson,77074,2.46
de'aaron fox,1628368,2.45
dan schayes,7,2.45
a.c. green,920,2.44
gerald wallace,2222,2.44
cj miles,101139,2.44
mo williams,2590,2.44
kiki vandeweghe,78404,2.43
damon stoudamire,757,2.43
larry hughes,1716,2.41
harrison barnes,203084,2.41
zaza pachulia,2585,2.41
andrew bogut,101106,2.40
rick mahorn,328,2.40
brandon ingram,1627742,2.40
d'angelo russell,1626156,2.40
zydrunas ilgauskas,980,2.39
shai gilgeous-alexander,1628983,2.39
dale davis,905,2.39
erick dampier,956,2.39
victor oladipo,203506,2.39
doug christie,57,2.39
kristaps porzingis,204001,2.39
rudy gobert,203497,2.38
elden campbell,922,2.38
bill laimbeer,100263,2.38
ricky rubio,201937,2.38
byron scott,2,2.38
david lee,101135,2.37
tayshaun prince,2419,2.37
calvin murphy,77669,2.37
bob dandridge,76500,2.37
p.j. brown,136,2.37
orlando woolridge,78615,2.36
jalen rose,147,2.36
michael redd,2072,2.36
hersey hawkins,765,2.36
spencer haywood,76981,2.36
theo ratliff,689,2.36
robert horry,109,2.35
andrei kirilenko,1905,2.35
bill cartwright,76362,2.35
allan houston,275,2.35
derrick mckey,365,2.34
artis gilmore,600014,2.33
vin baker,452,2.33
jeff teague,201952,2.33
alvan adams,76011,2.33
tree rollins,78014,2.33
tom gugliotta,339,2.33
danny green,201980,2.33
d.j. augustin,201571,2.33
dennis schroder,203471,2.32
drew gooden,2400,2.32
john drew,76598,2.32
patty mills,201988,2.32
marcus morris sr.,202694,2.32
draymond green,203110,2.31
tyreke evans,201936,2.31
isaiah thomas,202738,2.31
tyrone corbin,895,2.30
chris kaman,2549,2.30
taj gibson,201959,2.30
alec burks,202692,2.29
mark price,899,2.29
marques johnson,77160,2.29
nick anderson,98,2.29
christian laettner,363,2.28
dan majerle,105,2.27
benoit benjamin,104,2.27
jordan clarkson,203903,2.27
jarrett jack,101127,2.27
kirk hinrich,2550,2.27
purvis short,78139,2.27
chet walker,78435,2.27
grant long,3,2.26
leandro barbosa,2571,2.26
boris diaw,2564,2.26
chuck person,456,2.26
evan fournier,203095,2.25
armen gilliam,288,2.25
rik smits,22,2.24
cuttino mobley,1749,2.24
jaylen brown,1627759,2.23
antoine carr,156,2.23
pascal siakam,1627783,2.22
tim hardaway jr.,203501,2.21
domantas sabonis,1627734,2.21
toni kukoc,389,2.21
randy smith,78200,2.21
james johnson,201949,2.21
markieff morris,202693,2.20
jusuf nurkic,203994,2.20
danny ainge,76017,2.20
bojan bogdanovic,202711,2.20
joakim noah,201149,2.20
brent barry,699,2.20
derrick favors,202324,2.20
wilson chandler,201163,2.19
tony allen,2754,2.19
jamaal wilkes,78532,2.19
terrell brandon,210,2.18
wayman tisdale,47,2.18
anderson varejao,2760,2.18
steve francis,1883,2.17
bailey howell,77070,2.16
sleepy floyd,76726,2.16
xavier mcdaniel,1365,2.16
doc rivers,470,2.16
aaron gordon,203932,2.16
mark west,770,2.16
vernon maxwell,137,2.15
ersan ilyasova,101141,2.15
matt barnes,2440,2.15
zion williamson,1629627,2.14
tim thomas,1501,2.14
mike gminski,76826,2.14
gus williams,78549,2.14
tyrone hill,238,2.13
jerami grant,203924,2.13
yao ming,2397,2.13
jojo white,78510,2.13
otis birdsong,76170,2.13
amir johnson,101161,2.12
rex chapman,364,2.12
ryan anderson,201583,2.12
dana barros,344,2.12
stacey augmon,278,2.11
darren collison,201954,2.11
maurice lucas,77420,2.11
hot rod williams,73,2.11
clint capela,203991,2.11
lafayette lever,77376,2.11
michael cage,262,2.10
olden polynice,178,2.10
mychal thompson,78331,2.10
myles turner,1626167,2.10
fred brown,76272,2.10
cliff t. robinson,77986,2.09
sean elliott,251,2.09
malcolm brogdon,1627763,2.09
ja morant,1629630,2.09
danny granger,101122,2.09
ben gordon,2732,2.09
larry johnson,913,2.08
quentin richardson,2047,2.08
anthony mason,193,2.08
jae crowder,203109,2.08
alton lister,175,2.08
gerald wilkins,786,2.07
avery bradley,202340,2.07
jason williams,1715,2.07
shaun livingston,2733,2.07
shane battier,2203,2.07
jared dudley,201162,2.07
kentavious caldwell-pope,203484,2.07
marco belinelli,201158,2.06
antonio davis,213,2.06
muggsy bogues,177,2.06
mike mitchell,77615,2.06
mickey johnson,77168,2.06
dan roundfield,78025,2.06
terry rozier,1626179,2.06
lamelo ball,1630163,2.05
paul westphal,78500,2.05
dick barnett,76107,2.05
rony seikaly,938,2.05
bam adebayo,1628389,2.05
patrick beverley,201976,2.05
sedale threatt,9,2.05
will barton,203115,2.05
tristan thompson,202684,2.04
marcus smart,203935,2.04
rudy tomjanovich,78350,2.04
anthony edwards,1630162,2.04
greg monroe,202328,2.04
marcin gortat,101162,2.04
channing frye,101112,2.04
thabo sefolosha,200757,2.04
spencer dinwiddie,203915,2.03
lauri markkanen,1628374,2.03
kelly olynyk,203482,2.03
sidney moncrief,77626,2.03
sam lacey,77326,2.03
john salmons,2422,2.03
rick fox,296,2.02
rickey green,76874,2.02
alvin robertson,926,2.02
brad daugherty,921,2.02
enes freedom,202683,2.02
samuel dalembert,2223,2.02
corey brewer,201147,2.02
troy murphy,2211,2.02
dan issel,77097,2.02
andrea bargnani,200745,2.02
richie guerin,76902,2.02
vinnie johnson,77167,2.01
brad davis,76516,2.01
joe barry carroll,76353,2.01
anthony peeler,324,2.01
darryl dawkins,76539,2.01
kyle kuzma,1628398,2.01
beno udrih,2757,2.01
norm nixon,77721,2.01
michael beasley,201563,2.01
jamal murray,1627750,2.01
dick van arsdale,78398,2.00
scott wedman,78482,2.00
nick young,201156,2.00
luke ridnour,2557,1.99
buddy hield,1627741,1.99
cory joseph,202709,1.98
terrence ross,203082,1.98
michael adams,149,1.98
rodney rogers,915,1.98
bimbo coles,902,1.98
kelly tripucka,78369,1.98
wayne ellington,201961,1.97
thurl bailey,1847,1.97
caris levert,1627747,1.97
sherman douglas,428,1.97
keith van horn,1496,1.96
cedric ceballos,76,1.96
courtney lee,201584,1.96
chris dudley,201,1.96
mason plumlee,203486,1.96
emeka okafor,2731,1.96
james donaldson,76583,1.96
kendrick perkins,2570,1.96
bismack biyombo,202687,1.96
brandon jennings,201943,1.96
brian grant,258,1.96
nick collison,2555,1.95
robert reid,77936,1.95
vern fleming,313,1.95
kelly oubre jr.,1626162,1.95
bobby jackson,1517,1.95
john collins,1628381,1.95
truck robinson,77993,1.94
craig ehlo,378,1.94
sidney wicks,78520,1.94
brian shaw,216,1.94
josh howard,2572,1.94
hassan whiteside,202355,1.93
brevin knight,1510,1.93
jack twyman,78388,1.93
wally szczerbiak,1887,1.93
brendan haywood,2217,1.93
tyrese haliburton,1630169,1.93
rodney stuckey,201155,1.93
p.j. tucker,200782,1.93
tony battie,1499,1.92
calvin natt,77691,1.92
steve blake,2581,1.92
ramon sessions,201196,1.92
otto porter jr.,203490,1.92
eric snow,727,1.92
corliss williamson,722,1.91
derek anderson,1507,1.91
calbert cheaney,384,1.91
steven adams,203500,1.91
lorenzen wright,953,1.91
randy foye,200751,1.91
kris humphries,2743,1.90
shawn bradley,762,1.90
junior bridgeman,76252,1.89
earl watson,2248,1.89
arron afflalo,201167,1.89
david thompson,78326,1.89
jeff mullins,77662,1.89
bill bridges,76253,1.89
deandre ayton,1629028,1.88
dejounte murray,1627749,1.88
walt williams,1005,1.88
james posey,1899,1.88
mehmet okur,2246,1.88
steve kerr,70,1.88
darius garland,1629636,1.88
gerald green,101123,1.88
gary harris,203914,1.88
dee brown,244,1.87
darrell griffith,76890,1.87
eric piatkowski,15,1.87
mike newlin,77710,1.87
antonio daniels,1498,1.86
matt harpring,1723,1.86
mark bryant,95,1.86
jaren jackson jr.,1628991,1.86
bob love,77412,1.86
charlie scott,78097,1.86
isaiah rider,375,1.85
laphonso ellis,111,1.85
jim paxson,77819,1.85
spud webb,892,1.84
aaron mckie,243,1.84
brandon knight,202688,1.84
luis scola,2449,1.84
nate robinson,101126,1.84
josh richardson,1626196,1.84
jon barry,468,1.83
bobby portis,1626171,1.83
brandon bass,101138,1.83
cody zeller,203469,1.83
rasual butler,2446,1.83
bryon russell,935,1.83
jamaal tinsley,2224,1.83
dick snyder,78213,1.82
sam mitchell,417,1.82
eddie johnson,77144,1.82
happy hairston,76916,1.82
ben simmons,1627732,1.82
norman powell,1626181,1.82
deshawn stevenson,2052,1.81
johnny kerr,77248,1.81
austin rivers,203085,1.81
charlie villanueva,101111,1.81
david greenwood,76881,1.81
tyler herro,1629639,1.81
rafer alston,1747,1.81
james jones,2592,1.81
collin sexton,1629012,1.81
cedric maxwell,77487,1.80
jerryd bayless,201573,1.80
keyon dooling,2039,1.80
ty lawson,201951,1.80
gus johnson,77150,1.80
eric williams,677,1.80
evan turner,202323,1.80
joe kleine,170,1.79
t.j. warren,203933,1.79
al-farouq aminu,202329,1.79
jay humphries,77081,1.79
brian skinner,1730,1.79
kenny smith,181,1.79
steve mix,77618,1.79
don nelson,77700,1.79
paul pressey,77879,1.78
wesley person,445,1.78
vladimir radmanovic,2209,1.78
ed davis,202334,1.78
willie green,2584,1.78
chris morris,356,1.78
bonzi wells,1719,1.78
voshon lenard,702,1.78
cade cunningham,1630595,1.77
micheal ray richardson,77952,1.77
dahntay jones,2563,1.77
larry smith,78195,1.76
ken norman,80,1.76
jeff foster,1902,1.76
dennis scott,192,1.76
malik rose,990,1.76
bogdan bogdanovic,203992,1.76
george mccloud,45,1.76
gerald henderson,76993,1.76
dave corzine,76453,1.76
jeremy lamb,203087,1.76
jalen brunson,1628973,1.76
nate mcmillan,203,1.76
luc mbah a moute,201601,1.76
demarre carroll,201960,1.76
rj barrett,1629628,1.75
dion waiters,203079,1.75
jarrett allen,1628386,1.75
anthony johnson,1533,1.75
morris peterson,2050,1.75
jerry sloan,78173,1.74
rodney mccray,1622,1.74
greg ballard,76091,1.74
eddy curry,2201,1.74
jack marin,77463,1.73
rasho nesterovic,1725,1.73
alex len,203458,1.73
kevin loughery,77411,1.73
sam bowie,76217,1.73
frank brickowski,783,1.73
cliff hagan,76912,1.73
kwame brown,2198,1.73
o.j. mayo,201564,1.73
danny ferry,198,1.73
chandler parsons,202718,1.73
desmond mason,2046,1.72
kurt rambis,77905,1.72
jabari parker,203953,1.72
spencer hawes,201150,1.72
larry foust,76744,1.72
vinny del negro,219,1.72
kyle anderson,203937,1.72
brian winters,78600,1.71
charles smith,293,1.71
rory sparrow,600009,1.71
jamaal magloire,2048,1.71
michael cooper,76444,1.71
elfrid payton,203901,1.71
pooh richardson,71,1.71
george lynch,248,1.71
alan henderson,673,1.71
bob boozer,76206,1.71
michael carter-williams,203487,1.71
udonis haslem,2617,1.71
roy hibbert,201579,1.70
chris mills,168,1.70
mikal bridges,1628969,1.70
dillon brooks,1628415,1.70
kenny thomas,1903,1.70
harvey grant,265,1.70
t.r. dunn,76618,1.69
joe harris,203925,1.69
brandon roy,200750,1.69
doug west,28,1.69
raef lafrentz,1711,1.69
terry tyler,78390,1.69
george mcginnis,77532,1.69
reggie williams,199,1.68
austin carr,76348,1.68
terry mills,371,1.68
patrick patterson,202335,1.68
desmond bane,1630217,1.68
loy vaught,919,1.68
joel przybilla,2038,1.68
ian mahinmi,101133,1.67
tony massenburg,763,1.67
montrezl harrell,1626149,1.67
reggie bullock jr.,203493,1.67
og anunoby,1628384,1.67
tom heinsohn,76988,1.67
ruben patterson,1739,1.67
gorgui dieng,203476,1.67
doug mcdermott,203926,1.67
billy knight,77290,1.67
jeff mcinnis,976,1.67
phil smith,78199,1.67
rudy larusso,77340,1.66
chris wilcox,2404,1.66
ervin johnson,911,1.66
t.j. mcconnell,204456,1.66
lance stephenson,202362,1.66
kenneth faried,202702,1.65
aaron brooks,201166,1.65
tyrese maxey,1630178,1.65
howard eisley,458,1.65
bingo smith,78202,1.65
bobby jones,77193,1.65
lucious harris,446,1.65
mike muscala,203488,1.65
b.j. armstrong,769,1.64
andrew bynum,101115,1.64
ralph sampson,78055,1.64
kerry kittles,954,1.64
norm van lier,78406,1.64
dorell wright,2748,1.64
larry nance jr.,1626204,1.64
scott skiles,101,1.64
dwight powell,203939,1.63
mario chalmers,201596,1.63
kevin porter,77876,1.63
matt bonner,2588,1.63
travis outlaw,2566,1.63
tracy murray,145,1.63
markelle fultz,1628365,1.63
fred roberts,122,1.63
trey burke,203504,1.63
jodie meeks,201975,1.62
tyronn lue,1731,1.62
derrick white,1628401,1.62
austin croshere,1506,1.62
hubert davis,93,1.62
scottie barnes,1630567,1.62
terry teagle,78304,1.62
jay vincent,78418,1.62
lucius allen,76027,1.62
greg anthony,21,1.62
richaun holmes,1626158,1.61
bob sura,682,1.61
jason smith,201160,1.61
campy russell,78047,1.61
paolo banchero,1631094,1.61
jordan farmar,200770,1.61
jason collins,2215,1.60
cameron payne,1626166,1.60
geoff petrie,77844,1.60
larry costello,76454,1.60
keldon johnson,1629640,1.60
andray blatche,101154,1.60
ed macauley,77429,1.60
mark eaton,76631,1.60
kosta koufos,201585,1.60
lionel hollins,77043,1.60
e'twaun moore,202734,1.60
victor wembanyama,1641705,1.60
marreese speights,201578,1.60
jalen green,1630224,1.59
omri casspi,201956,1.59
sean rooks,399,1.59
mario elie,53,1.59
maurice harkless,203090,1.59
wendell carter jr.,1628976,1.59
carl landry,201171,1.59
jakob poeltl,1627751,1.59
taurean prince,1627752,1.59
eddie house,2067,1.59
miles bridges,1628970,1.59
thomas sanders,78060,1.58
malik beasley,1627736,1.58
andrew lang,457,1.58
wayne embry,76668,1.58
bryant stith,179,1.58
jordan poole,1629673,1.57
doug collins,76421,1.57
eduardo najera,2059,1.57
marcus thornton,201977,1.57
ron mercer,1500,1.57
tyus jones,1626145,1.57
justise winslow,1626159,1.57
charlie ward,369,1.57
ivica zubac,1627826,1.57
delon wright,1626153,1.57
sebastian telfair,2742,1.57
adonal foyle,1502,1.57
nerlens noel,203457,1.56
john bagley,76082,1.56
lonzo ball,1628366,1.56
jeff ruland,78041,1.56
iman shumpert,202697,1.56
franz wagner,1630532,1.56
francisco garcia,101128,1.56
t.j. ford,2551,1.55
darrell walker,78437,1.55
gerald henderson,201945,1.55
willie anderson,335,1.55
garfield heard,76985,1.55
kevin porter jr.,1629645,1.55
kevin huerter,1628989,1.55
marvin bagley iii,1628963,1.55
kris dunn,1627739,1.55
evan mobley,1630596,1.55
mickael pietrus,2554,1.54
malik monk,1628370,1.54
michael porter jr.,1629008,1.54
josh hart,1628404,1.54
trey lyles,1626168,1.54
danny fortson,1504,1.54
tony delk,960,1.53
rodney hood,203918,1.53
keith bogans,2586,1.53
brandan wright,201148,1.53
rich kelley,77235,1.53
ben mclemore,203463,1.53
lester conner,76431,1.53
roy hinson,77030,1.52
john salley,927,1.52
martell webster,101110,1.52
reggie lewis,77384,1.52
randy brown,753,1.52
p.j. washington,1629023,1.51
bill wennington,82,1.51
micheal williams,52,1.51
josh mcroberts,201177,1.51
felton spencer,280,1.51
dario saric,203967,1.51
greg foster,323,1.50
roy tarpley,78293,1.50
trent tucker,78375,1.50
travis best,696,1.50
larry kenon,77246,1.50
devean george,1904,1.50
allen leavell,77353,1.50
bobby phills,184,1.50
matt geiger,761,1.50
dante cunningham,201967,1.49
anfernee simons,1629014,1.49
jared jeffries,2407,1.49
greg ostertag,731,1.49
elmore smith,78188,1.49
vern mikkelsen,77593,1.49
jon mcglocklin,77533,1.49
derek smith,78183,1.49
alperen sengun,1630578,1.49
andris biedrins,2740,1.49
ron anderson,76046,1.48
frank kaminsky,1626163,1.48
dennis smith jr.,1628372,1.48
de'andre hunter,1629631,1.48
cole anthony,1630175,1.48
jj hickson,201581,1.48
brian cardinal,2073,1.48
cliff levingston,77377,1.48
michael kidd-gilchrist,203077,1.48
tom hammonds,67,1.47
bill bradley,76233,1.47
jim mcmillian,77554,1.47
vitaly potapenko,958,1.47
zelmo beaty,76133,1.47
michael olowokandi,1709,1.47
gene shue,78142,1.47
bobby simmons,2250,1.47
johnny moore,77633,1.46
delonte west,2753,1.46
jason thompson,201574,1.46
coby white,1629632,1.46
meyers leonard,203086,1.46
luc longley,26,1.46
luke kennard,1628379,1.46
chris whitney,43,1.46
albert king,77263,1.45
gary trent,718,1.45
gary trent jr.,1629018,1.45
stromile swift,2031,1.45
wesley johnson,202325,1.45
tom gola,76828,1.45
john paxson,77820,1.44
john henson,203089,1.44
pat connaughton,1626192,1.43
desagana diop,2205,1.43
josh giddey,1630581,1.42
jason maxiell,101131,1.42
chet holmgren,1631096,1.42
kevin gamble,333,1.42
avery johnson,422,1.41
kevon looney,1626172,1.41
chris duhon,2768,1.41
arvydas sabonis,717,1.41
tom mcmillen,77553,1.41
randy breuer,76247,1.41
scot pollard,1513,1.41
thomas bryant,1628418,1.41
david wesley,133,1.41
devonte' graham,1628984,1.41
darko milicic,2545,1.41
todd day,103,1.40
cedi osman,1626224,1.40
harry gallatin,76773,1.40
john williams,78554,1.40
ben wallace,1112,1.40
terry dischinger,76577,1.40
glen davis,201175,1.40
jim chones,76392,1.40
terry catledge,767,1.40
de'anthony melton,1629001,1.40
tony snell,203503,1.40
jonas jerebko,201973,1.40
craig hodges,77034,1.39
cameron johnson,1629661,1.39
mike scott,203118,1.39
clifford ray,77917,1.39
mitchell robinson,1629011,1.39
jon koncak,402,1.39
bison dele,183,1.39
george yardley,78628,1.39
phil jackson,77106,1.38
bob weiss,78485,1.38
alvin williams,1541,1.38
oliver miller,932,1.38
darrell arthur,201589,1.38
jud buechler,146,1.38
mark blount,1548,1.38
ronny turiaf,101142,1.38
rui hachimura,1629060,1.38
trevor booker,202344,1.38
bruce brown,1628971,1.38
wesley matthews,202083,1.38
steve novak,200779,1.38
nikola mirotic,202703,1.37
john battle,174,1.37
hakim warrick,101124,1.37
raiquan gray,1630564,1.37
willie cauley-stein,1626161,1.37
devin vassell,1630170,1.37
jordan crawford,202348,1.37
nikola pekovic,201593,1.37
saddiq bey,1630180,1.37
luke walton,2575,1.37
ryan gomes,101155,1.37
sidney green,76876,1.37
darius miles,2032,1.36
brandon rush,201575,1.36
sasha vujacic,2756,1.36
nenad krstic,2420,1.36
flip murray,2436,1.36
brad miller,1802,1.35
anthony parker,1515,1.35
pat garrity,1727,1.35
jayson williams,420,1.35
carlos delfino,2568,1.35
monte morris,1628420,1.35
jerome williams,966,1.35
davis bertans,202722,1.35
roger mason jr.,2427,1.34
alvin attles,76070,1.34
doug overton,77,1.34
tom henderson,76996,1.34
shelvin mack,202714,1.34
stanley johnson,1626169,1.34
immanuel quickley,1630193,1.34
bryant reeves,735,1.34
shannon brown,200769,1.34
swen nater,77689,1.34
jordan hill,201941,1.34
donte divincenzo,1628978,1.34
solomon hill,203524,1.34
jalen williams,1631114,1.33
tyrus thomas,200748,1.33
dan gadzuric,2429,1.33
grayson allen,1628960,1.33
sasha pavlovic,2562,1.33
toney douglas,201962,1.33
paul mokeski,77623,1.33
sarunas marciulionis,36,1.33
derek strong,400,1.33
zach collins,1628380,1.33
james ennis iii,203516,1.33
emmanuel mudiay,1626144,1.32
brian scalabrine,2243,1.32
fred hoiberg,697,1.32
samaki walker,955,1.32
greivis vasquez,202349,1.31
ronnie brewer,200758,1.31
mike brown,1479,1.31
michael doleac,1720,1.31
willy hernangomez,1626195,1.31
lonnie walker iv,1629022,1.31
james bailey,76085,1.31
walter mccarty,962,1.31
kyle o'quinn,203124,1.30
clyde lee,77357,1.30
darwin cook,76435,1.30
jahlil okafor,1626143,1.30
tyler zeller,203092,1.30
andrew declercq,692,1.30
trenton hassell,2239,1.30
mitch kupchak,77324,1.30
adrian smith,78178,1.30
josh jackson,1628367,1.30
frank ramsey,77907,1.30
dick mcguire,77537,1.30
nic claxton,1629651,1.29
neal walk,78432,1.29
greg kite,1123,1.29
ryan hollins,200797,1.29
tom boerwinkle,76192,1.29
robert williams iii,1629057,1.29
nemanja bjelica,202357,1.29
m.l. carr,76351,1.29
cam thomas,1630560,1.28
josh childress,2735,1.28
moritz wagner,1629021,1.28
joe wolf,341,1.28
john starks,317,1.28
ike austin,1134,1.27
sean marks,1752,1.27
rondae hollis-jefferson,1626178,1.27
jerry sichting,78146,1.27
georges niang,1627777,1.27
allen crabbe,203459,1.26
raul neto,203526,1.26
winston garland,76782,1.26
landry shamet,1629013,1.26
carl braun,76243,1.26
etan thomas,2041,1.26
kenny gattison,930,1.25
jon leuer,202720,1.25
shake milton,1629003,1.25
jarron collins,2260,1.25
speedy claxton,2049,1.25
jeff turner,78381,1.25
blair rasmussen,78656,1.25
cam reddish,1629629,1.25
ken sears,78106,1.25
jason kapono,2574,1.25
chase budinger,201978,1.25
larry steele,78245,1.25
chris mihm,2036,1.24
jose calderon,101181,1.24
derrick williams,202682,1.24
steve stipanovich,78257,1.24
larry krystkowiak,1474,1.24
terrence jones,203093,1.24
linas kleiza,101132,1.24
talen horton-tucker,1629659,1.24
omer asik,201600,1.24
jerry reynolds,77946,1.24
tiago splitter,201168,1.24
